InternalName|ClientID|DescriptionText|DisplayName
AppVisualStyleSettingsCmd|||
AppVisualSyllabusCmd||Learn how to finish design tasks quickly|Visual Syllabus
AppWatercolorDisplayCmd||Watercolor Display|Watercolor Display
AppWhatsNewCmd||Learn what is new in Autodesk Inventor|What's New
AppWireframeDisplayCmd||Wireframe Display|Wireframe Display
AppWireframeNoHiddenEdgesDisplayCmd||Wireframe with Visible Edges Only Display|Wireframe with Visible Edges Only Display
AppWireframeWithHiddenEdgesDisplayCmd||Wireframe with Hidden Edges Display|Wireframe with Hidden Edges Display
AppWorkAxisEditCtxCmd|||
AppWorkPlaneDMUIEditCtxCmd|||
AppWorkPlaneEditCtxCmd|||
AppWorkPointEditCtxCmd|||
AppXRayGroundShadowCmd||X-Ray Ground Shadow|X-Ray Ground Shadow
AppZoomAllCmd||Zooms to the extents of the entity|Zoom All
AppZoomCmd||Zooms in or out|Zoom
AppZoomSelectCmd||Zooms to selected entities|Zoom Selected
AppZoomWindowCmd||Zooms in on a specified area|Zoom Window
Archon:ActivateAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Activate|Activate
Archon:ActivateProduciton|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Activate selected production|Activate
Archon:AddCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Add a Camera|New Active &Camera
Archon:AddLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Add a new light to the active lighting style|New &Light
Archon:AddLocalLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Add a new light to the active lighting style|New &Light
Archon:AddToFavorites|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Add to Animation Favorites|Add to Favorites
Archon:Animate|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Show the animation timeline window for playing and editing an animation|Animation Timeline
Archon:Camera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Create a camera for viewing the model|Camera
Archon:CameraKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate a camera|Animate Camera
Archon:ComponentKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate the transformations of parts and subassemblies|Animate Components
Archon:ComponentVisKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate the visibility of parts and subassemblies to make them fade in and out|Animate Fade
Archon:ConstraintKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate values for constraints|Animate Constraints
Archon:Continue|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Next step of the current command|Continue
Archon:CopyAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Copy Animation|Copy Animation
Archon:CopyCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Copy Camera|Copy Camera
Archon:CopyCameraPos|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Copy Position|Copy Position
Archon:CopyCameraTarget|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Copy Target|Copy Target
Archon:CopyLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Copy Light|Copy Light
Archon:CreateCameraFromView|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Create a camera that matches the current view|&Create Camera from View
Archon:DeleteAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Delete Animation|Delete Animation
Archon:DeleteCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Delete the selected camera|&Delete
Archon:DeleteFromFavorites|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Delete From Animation Favorites|Delete
Archon:DeleteLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Delete the selected light|&Delete
Archon:DeleteProduction|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Delete selected production(s)|Delete
Archon:Done|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|End current command|O&K
Archon:EditCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Edit the selected camera|&Edit
Archon:EditLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Edit the selected light|&Edit
Archon:EditLocalLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Edit the selected light|&Edit
Archon:Env|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}||Inventor Studio
Archon:FindInBrowser|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Find in Browser|Find in Browser
Archon:GetMeterial|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Get Surface Style|Get Surface Style
Archon:LightEnable|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Toggle the selected light on and off|Enab&led
Archon:Lighting|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Create and edit lighting styles to illuminate the model|Studio Lighting Styles
Archon:LightKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate Light|Animate Light
Archon:LocalLights|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Create and edit local lights to illuminate the model|Local Lights
Archon:MeasureDone|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Done|Done
Archon:MeasureRestart|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Restart|Restart
Archon:MoveCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Move Selected Cameras|Move
Archon:MoveLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Move selected lights|Move
Archon:NewAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|New Animation|New Animation
Archon:NewProduction|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Create new production|New
Archon:ParameterKey|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate parameters|Animate Parameters
Archon:ParameterMgr|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Manage favorite parameters|Parameter Favorites
Archon:PasteAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Paste Animation|Paste Animation
Archon:PasteCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Paste Camera|Paste Camera
Archon:PasteCameraPos|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Paste Position|Paste Position
Archon:PasteCameraTarget|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Paste Target|Paste Target
Archon:PasteLight|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Paste Light|Paste Light
Archon:PosRepsAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Animate a positional representation|Animate PR
Archon:Production|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Make video production|Video Producer
Archon:Render|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Render the model to create a realistic image|Render Image
Archon:RenderAnimation|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Render the current animation to a video file or image sequence|Render Animation
Archon:SelectAllConstraints|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Select All Constraints|Select All Constraints
Archon:SelectTopConstraints|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Select Top Constraints|Select Top Constraints
Archon:SetCameraToView|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Adjust the selected camera to match the current view|Set &Camera to View
Archon:SetMeterial|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Assign Surface Style|Assign Surface Style
Archon:SetViewToCamera|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Adjust the current view to match the selected camera|Set Vie&w to Camera
Archon:SuppressConstraint|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Suppress Constraint|Suppress
Archon:Torpedo|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Render the current animation to a video file or image sequence|Render Animation
Archon:ViewImage|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|View the last rendered image|View Last Image
Archon:Visibility|{F3D38928-74D1-4814-8C24-A74CE8F3B2E3}|Toggle Visibility|&Visibility
AssembleCmd||Create constraints to position a component|Assemble
Assembly2DKinematicsCtxCmd||2D Kinematics|2D Kinematics
Assembly3DKinematicsCtxCmd||3D Kinematics|3D Kinematics
AssemblyAdaptiveCtxCmd||Adaptive|Toggle the component's adaptive feature.
AssemblyAddFeatureParticipantCtxCmd|||
AssemblyAllInvisibleDesignViewCmd|||
AssemblyAllVisibleDesignViewCmd|||
AssemblyAnalyzeInterferenceCmd|||
AssemblyAssociateDesignViewCmd|||
AssemblyBillOfMaterialsCmd||Bill of Materials|Bill of Materials
AssemblyBOMStructureDefaultCtxCmd|||
AssemblyBOMStructureReferenceCtxCmd|||
AssemblyChangeComponentCmd|||
AssemblyComponentSelectionPriorityCmd||Select component within active assembly to manipulate|Component Priority
AssemblyComponentSettingsCtxCmd|||
AssemblyCompSuppressionCtxCmd||Toggle Suppression State|Toggle Suppression State
AssemblyConstraintToLayoutPlaneCtxCmd||Constrain to Layout Plane|Constrain to Layout Plane
AssemblyConstraintVisibilityCtxCmd||Relationship Visibility|Visibility
AssemblyContactSetCtxCmd|||
AssemblyContactSolverCmd|||
AssemblyConvertToWeldmentDocCmd||Convert to Weldment|Convert To Weldment
AssemblyCopyComponentCmd||Copy Components|Copy Components
AssemblyCopyDVToLODRepCommand||Copy View Representation to LevelOfDetail|Copy View Representation to LevelOfDetail
AssemblyCopyLODRepCommand||Copy LevelofDetail|Copy LevelofDetail
AssemblyCopyLODRepToViewRepCommand||Copy LevelOfDetail to View Representation|Copy LevelOfDetail to View Representation
AssemblyCreateComponentCmd||Create new component in assembly|Create Component
AssemblyCreatePresentationCmd||Create Presentation|Create Presentation
AssemblyCreateShrinkwrapCmd||Creates a Shrinkwrap of the assembly|Shrinkwrap
AssemblyDeferUpdateCmd|||
AssemblyDegreesOfFreedomCmd|||
AssemblyDegreesOfFreedomCtxCmd|||
AssemblyDemoteCmd||Demote component into new subassembly|Demote
AssemblyDiagnoseConstraintCtxCmd||Diagnose Inconsistent Constraint|Diagnose Inconsistent Constraint
AssemblyDriveConstraintCtxCmd|||
AssemblyDrivePosition2DCtxCmd||Assembly Controls Position (2D)|Assembly Controls Position (2D)
AssemblyDrivePosition3DCtxCmd||Assembly Controls Position (3D)|Assembly Controls Position (3D)
AssemblyEditComponentCtxCmd||Edit the selected object|Edit
AssemblyEditComponentPatternCtxCmd||Edit selected component pattern.|Edit component pattern
AssemblyEditConstraintCtxCmd||Edit|Edit an assembly constraint
AssemblyEditConstraintParameterCtxCmd||Modify|Modify
AssemblyEditJointParameterCtxCmd||Edit Joint Parameter|Modify
AssemblyEnableElastic||Diagnostics|Diagnostics
AssemblyEndSectionViewCmd||End Section View|End Section View
AssemblyEnhSelAllOccurrencesCmd||Select component ...|Select All Occurrences
AssemblyEnhSelComponentBBCmd||Select components by component offset|Component Offset...
AssemblyEnhSelConstrainedCmd||Select components constrained to ...|Constrained To
AssemblyEnhSelEnablePrehighlightCmd||Do not prehighlight components|Enable Prehighlight
AssemblyEnhSelInvertCmd||Invert component selection|Invert Selection
AssemblyEnhSelSelectByPlaneCmd||Select components by plane|Select by Plane...
AssemblyEnhSelSizeCmd||Select components by size|Component Size...
AssemblyEnhSelSphereCmd||Select components by sphere offset|Sphere Offset...
AssemblyEnhSelUndoCmd||Revert to previous component selection|Previous Selection
AssemblyEnhSelVisibleOnlyCmd||Do not select invisible components|Select Visible Only
AssemblyFindComponentsCmd|||
AssemblyFinishEditCmd||Finish Edit|Finish Edit
AssemblyFinishEditConstraintCtxCmd||Finish edit|Finish constraint edit.
AssemblyFreeMoveDeleteAllCmd||Delete All Relationships|Delete All
AssemblyFreeMoveDeleteCmd||Delete Relationship|Delete
AssemblyFreeMoveEditRelationshipCmd||Edit|Edit
AssemblyFreeMoveElasticDeleteAllCmd||Delete All Relationships|Delete All
AssemblyFreeMoveElasticSuppressAllCmd||Suppress All Relationships|Suppress All
AssemblyFreeMoveIsolateAllCmd||Isolate All Components|Isolate All
AssemblyFreeMoveIsolateCmd||Isolate Components|Isolate
AssemblyFreeMoveModifyRelationshipCmd||Modify|Modify
AssemblyFreeMoveSuppressAllCmd||Suppress All Relationships|Suppress All
AssemblyFreeMoveSuppressCmd||Suppress Relationship|Suppress
AssemblyFreeMoveUndoIsolateCmd||Undo Isolate|Undo Isolate
AssemblyGlobalUpdateCmd||Update containing assembly from root down|Global Update
AssemblyGroundCtxCmd||Toggle ground state|Ground
AssemblyHalfSectionViewCmd||Create half section view|Half Section View
AssemblyHideAllRelationshipsCmd||Hide all relationships|Hide All
AssemblyIndependentPatternElementCtxCmd|||
AssemblyInferImatesCtxCmd||Infer iMates from assembly constraints|Infer iMates
AssemblyInferImatesFromConstraintsCtxCmd|||
AssemblyInsertConstraintCmd||Apply a constraint between two components|Constraint
AssemblyiPropertiesCmd||Document Properties|Assembly Properties
AssemblyIsolateAndEditConstrCmd|||
AssemblyIsolateBodyCtxCmd|||
AssemblyIsolateCmd||Isolate selected components|Isolate
AssemblyIsolateComponentsCtxCmd|||
AssemblyIsolatePointCloudCtxCmd|||
AssemblyIsolateUndoCmd||Undo Isolate visibility changes|Undo Isolate
AssemblyJointComponentCmd||Apply a joint between two components|Joint
AssemblyJointEditComponentCmd||Edit a joint between two components|Joint
AssemblyJointLockDOFCtxCmd||Lock Degree of Freedom of Joint|Lock
AssemblyJointProtectCtxCmd||Protect Degree of Freedom of Joint|Protect
AssemblyLayoutDrivePositionCtxCmd||Layout Controls Position|Layout Controls Position
AssemblyLeafPriorityCmd||Select part to manipulate|Part Priority
AssemblyLockDesignViewCmd||Lock/Unlock Design View Representation|Lock/Unlock Design View Representation
AssemblyMakeHeavyWeightCmd||Load Full Graphics|Load Full
AssemblyMakeLayoutCmd||Make layout in assembly|Make Layout
AssemblyMakeLightWeightCmd||Enter Express Mode|Load Express
AssemblyMidplaneWorkPlaneCmd||Create work plane at midplane of two planes|Midplane Work Plane
AssemblyMirrorComponentCmd||Mirror Components|Mirror Components
AssemblyMoveComponentCmd||Select component to move|Move Component
AssemblyNewLODRepCommand||New Level of Detail|New Level of Detail...
AssemblyNewSubstituteDeriveRepCommand||Derive Assembly|Derive Assembly...
AssemblyNewSubstituteSelectRepCommand||Select Part File|Select Part File...
AssemblyNewSubstituteShrinkwrapRepCommand||Creates a Shrinkwrap as Substitute|Shrinkwrap Substitute
AssemblyOpenBOMEditorCmd||Open Bill of Materials editor for selected object|Bill of Materials
AssemblyOpenComponentCmd||Open a view for the selected object|Open
AssemblyOpenFileLocationCmd||Open File Location for the selected object|Open File Location
AssemblyPatternComponentCmd||Create pattern from assembly component|Pattern Component
AssemblyPlaceCompGroundedOriginCmd||Place the component grounded at origin|Place Grounded at Origin
AssemblyPlaceComponentCmd||Place existing component in assembly.|Place Component
AssemblyPlaceCompRotateX90Cmd||Rotate X 90°|Rotate X 90°
AssemblyPlaceCompRotateY90Cmd||Rotate Y 90°|Rotate Y 90°
AssemblyPlaceCompRotateZ90Cmd||Rotate Z 90°|Rotate Z 90°
AssemblyPlaceDeselComponentCmd||Place iPart in assembly.|Place iPart
AssemblyPlaceImportCmd||Import and Place CAD Component|Place Imported CAD
AssemblyPromoteCmd||Move component to higher assembly|Promote
AssemblyPropertiesCmd|||
AssemblyQuarterSectionViewCmd||Create quarter section view|Quarter Section View
AssemblyRebuildAllCmd||Rebuild all features in the active part.|Rebuild All
AssemblyRelationshipsWrapperCmd||Toggle relationship visibility|Relationship Visibility
AssemblyRemoveColorsDesignViewCmd|||
AssemblyRemoveFeatureParticipantCtxCmd|||
AssemblyRemoveFeatureParticipantsCtxCmd|||
AssemblyReplaceAllCmd||Replace all occurrences of the selection in the active assembly|Replace All
AssemblyReplaceCmd||Replace Component|Replace Component
AssemblyRepositionMoveCompCmd||Change reposition command to move component|Reposition Move Component
AssemblyRepositionMoveTriadCmd||Change reposition command to move triad|Reposition Move Triad
AssemblyRepresentationsCmd||Choose representation|Representation
AssemblyRotateComponentCmd||Select component to rotate|Rotate Component
AssemblySetiMateVisibilityCtxCmd|||
AssemblyShowAllSickRelationshipsCmd|||
AssemblyShowAssemblyFeatureDimsCtxCmd||Display feature & sketch dimensions|Show Dimensions
AssemblyShowRelationshipsCmd||Select component to show relationships|Show
AssemblyShrinkwrapSubCmd||Creates a Shrinkwrap as Substitute|Shrinkwrap Substitute
AssemblyStopEditFeatureGroupCtxCmd||Finish Edit|Finish Edit
AssemblySuppressConstraintCtxCmd||Suppress Relationship|Suppress Relationship
AssemblySuppressFeatureCtxCmd|||
AssemblySuppressiMateCtxCmd|||
AssemblySuppressPatternElementCtxCmd|||
AssemblyThreeQuarterSectionViewCmd||Create three quarter section view|Three Quarter Section View
AssemblyToggleEnabledStateCtxCmd|||
AssemblyToggleTransparentStateCtxCmd||Transparent|Transparent
AssemblyUnisolateBodyCtxCmd|||
AssemblyUnisolatePointCloudCtxCmd|||
AssemblyVisibilityCheckerCmdAllInCamera||Select components visible from current camera view|All in Camera
AssemblyVisibilityCheckerCmdExternal||Select all exposed components|External Components
AssemblyVisibilityCheckerCmdInternal||Select all hidden components|Internal Components
AssemblyVisibilityCtxCmd||Toggle Visibility|Visibility
AssemblyWeldBeadFeatureGroupCmd||Activate Weld Bead Feature Group|Welds
AssemblyWeldBeadReportCmd|||
AssemblyWeldEndCapCmd||Tag Weld End Faces|End Fill
AssemblyWeldMachineFeatureGroupCmd||Activate Weld Machining Feature Group|Machining
AssemblyWeldPrepFeatureGroupCmd||Activate Weld Preparation Feature Group|Preparation
AssemblyWeldSymbolVisibilityCtxCmd||Toggle welding symbol visibility|Symbol Visibility
AssmEditRelationshipWrapperCmd||Edit|Edit
AssmModifyRelationshipWrapperCmd||Modify|Modify
AssyBodyPropertiesCtxCmd|||
AttributeHelper|{9C93FF52-E2FA-4EC4-8C4A-5747AD0BAFEF}|View, edit, and create attributes.|Attribute Helper
auto-view_BtnCmd|B14B386D-B054-46AE-B26D-E78A811A2FFD|auto-view|auto-view
Autodesk:Configurator360Addin:Connect|{90A53562-92D0-48E1-82C1-48507F10DA73}|Use connectors to connect two components.|Connect
Autodesk:Configurator360Addin:ConnectorVisibility|{90A53562-92D0-48E1-82C1-48507F10DA73}|Show or hide assembly connectors.|Connector Visibility
Autodesk:Configurator360Addin:EditConnector|{90A53562-92D0-48E1-82C1-48507F10DA73}|Edit a Configurator 360 connector|Edit Connector
Autodesk:Configurator360Addin:HideConnectors|{90A53562-92D0-48E1-82C1-48507F10DA73}|Hide Connectors|Hide Connectors
Autodesk:Configurator360Addin:InferConnectors|{90A53562-92D0-48E1-82C1-48507F10DA73}|Infer Configurator 360 assembly connectors from a joint.|Infer Connectors
Autodesk:Configurator360Addin:ShowConnectors|{90A53562-92D0-48E1-82C1-48507F10DA73}|Show Connectors|Show Connectors
Autodesk:Configurator360Addin:UpdateConnectors|{90A53562-92D0-48E1-82C1-48507F10DA73}|Update all connectors (required if their referenced geometry has been modified).|Update Connectors
Autodesk:Configurator360Addin:UploadToC360|{90A53562-92D0-48E1-82C1-48507F10DA73}|Upload to Configurator 360|Upload to  Configurator 360
Back||Reselect previous point|Back
BossEditCtxCmd|||
BoundaryPatchUndoSelCmd||Undo Last Selection|Undo Last Selection
BreakLinkCmd||Break Link|Break Link
BrowserWeldBeadsShowAllFilterCtxCmd|||
BrowserWeldBeadsShowConsumedFilterCtxCmd|||
BrowserWeldBeadsShowUnconsumedFilterCtxCmd|||
Button Constructor_BtnCmd|8E1B74BE-8DB2-40C3-8C21-A0836B4264B3|Button Constructor|Button Constructor
CADC::Cable:NB_Edit_Snap|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Snap Angle Settings|Snap Angle Settings
CADC:Cable::ConnectorPin_Property|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|C&onnector Pin Properties|C&onnector Pin Properties
CADC:CABLE:ADDWIREPOINT|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Insert a wire or cable wire point|&Add Points
CADC:CABLE:Assign_VirtualPart|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Assign Virtual Parts to Harness Object|Assign Virtual Parts
CADC:CABLE:Cable_Properties|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Cable Properties|&Cable Wire Properties
CADC:Cable:Centerline_Visibility_Cables_Off|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Toggle visibility for cables|Cables
CADC:Cable:Centerline_Visibility_Cables_On|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Toggle visibility for cables|Cables
CADC:Cable:Centerline_Visibility_Cables_Third|{C6107C9D-C53F-4323-8768-F65F857F9F5A}|Toggle visibility for cables|Cables
